id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
607435380788232654,Home in Denver · 1 bedroom · 1 bed · 1 shared bath,430149575,Roye,,North Park Hill,39.76039,-104.92968,Private room,35,30,2,2022-08-01,0.11,6,365,0,
545714833502855511,Rental unit in Denver · 2 bedrooms · 3 beds · 2 baths,169214047,Jerrod,,Hale,39.72785,-104.93783,Entire home/apt,149,30,0,,,1,364,0,
43920210,Guest suite in Denver · ★4.38 · 3 bedrooms · 4 beds · 2 baths,3484713,Vu,,Sloan Lake,39.75398,-105.03047,Entire home/apt,,29,13,2021-04-30,0.31,2,0,0,2021-BFN-0000590
52429527,Townhouse in Denver · ★4.78 · 3 bedrooms · 4 beds · 2.5 baths,107279139,Kyle And Kimberly,,Five Points,39.75852,-104.98846,Entire home/apt,190,1,68,2023-11-20,2.52,20,231,27,2021-BFN-0005677
632494576047532593,Townhouse in Denver · ★New · 2 bedrooms · 2 beds · 2.5 baths,416194740,Clayton,,West Colfax,39.736019,-105.05072,Entire home/apt,87,29,0,,,1,13,0,
687768125161080215,Home in Denver · ★5.0 · 2 bedrooms · 2 beds · 1 bath,133612752,Ryan,,Sunnyside,39.77143,-105.02028,Entire home/apt,300,29,12,2023-09-04,0.99,1,27,12,2022-BFN-0019698
43316442,Townhouse in Denver · ★4.96 · 3 bedrooms · 5 beds · 4 baths,299373263,Dania,,Jefferson Park,39.74803,-105.02243,Entire home/apt,408,4,28,2023-12-26,0.67,1,238,12,2019-BFN-0011462
53892390,Guesthouse in Denver · ★4.97 · 1 bedroom · 1 bed · 1 bath,436546995,Conor,,Chaffee Park,39.79137,-105.02354,Entire home/apt,121,2,59,2023-11-27,2.61,1,246,20,2021-BFN-0010714
842293747258462739,Home in Denver · ★4.88 · 3 bedrooms · 6 beds · 3.5 baths,456393682,Jasmine,,Five Points,39.756066,-104.982419,Entire home/apt,561,1,16,2023-10-22,2.14,1,333,16,2023-BFN-0015672
717942620254550220,Home in Denver · 2 bedrooms · 2 beds · 2 baths,110328442,David,,Sunnyside,39.77790239999999,-105.0237574,Entire home/apt,128,30,0,,,1,365,0,
991710271661703752,Rental unit in Denver · Studio · 1 bed · 1 bath,263502162,Landing,,West Colfax,39.73960417213702,-105.04635025178685,Entire home/apt,93,30,0,,,55,365,0,
935117721555945908,Home in Denver · ★4.83 · 2 bedrooms · 2 beds · 2 baths,71753330,Luke,,West Highland,39.76547288243867,-105.04667108515007,Entire home/apt,319,2,12,2023-12-28,3.10,1,359,12,2023-BFN-0000532
632709,Townhouse in Denver · ★4.88 · 2 bedrooms · 2 beds · 2 baths,2157095,Valerie,,Highland,39.76468,-105.00883,Entire home/apt,143,29,154,2020-03-13,1.21,1,88,0,
861888024999339284,Rental unit in Denver · ★4.60 · 1 bedroom · 1 bed · 1 bath,302323071,Quincy,,Union Station,39.7550852,-105.0011372,Entire home/apt,165,2,9,2023-11-12,2.16,1,0,9,2023-BFN-0012848
53485317,Home in Denver · ★4.80 · 1 bedroom · 1 bed · 1 private bath,425969928,Henry,,West Colfax,39.73978,-105.03364,Private room,33,29,5,2023-04-01,0.21,4,345,1,
787141047994076229,Home in Denver · ★4.89 · 2 bedrooms · 2 beds · 2 baths,34955862,Scott,,Cole,39.76270271567261,-104.96561272589412,Entire home/apt,295,2,28,2023-09-23,2.41,43,358,28,2022-BFN-0013398
1037391989033116078,Home in Denver · ★New · 1 bedroom · 1 bed · 1 bath,185063162,Opuluxe,,City Park West,39.75037,-104.96341,Entire home/apt,60,30,0,,,4,259,0,
968038142577757342,Condo in Denver · ★5.0 · 1 bedroom · 1 bed · 1 bath,142202943,JZ Vacation Rentals,,Highland,39.7593461250016,-105.01492148292007,Entire home/apt,141,1,7,2023-11-18,2.04,26,344,7,2021-BFN-0001467
867558537288806613,Home in Denver · ★4.80 · 3 bedrooms · 3 beds · 2.5 baths,2619306,Zack,,Lincoln Park,39.73136,-104.99696,Entire home/apt,192,1,25,2023-12-18,3.10,58,86,25,2022-BFN-0023538
625484815499127868,Condo in Denver · 1 bedroom · 1 bed · 1.5 baths,277980890,Kevin,,North Capitol Hill,39.747002,-104.981819,Entire home/apt,90,29,0,,,1,62,0,
5536068,Condo in Denver · ★5.0 · 1 bedroom · 1 bed · 1 bath,28706795,Bryan,,CBD,39.74815,-104.99489,Entire home/apt,65,30,13,2023-12-20,0.12,2,72,2,
39990747,Home in Denver · ★4.93 · 1 bedroom · 1 bed · 1 shared bath,308345149,Willie,,East Colfax,39.74346,-104.90119,Private room,33,29,14,2023-12-17,0.34,3,127,5,
714423282601257864,Condo in Denver · 1 bedroom · 2 beds · 1 bath,76447651,Kindra With RKA STAY,,CBD,39.7444882,-104.9892235,Entire home/apt,86,30,1,2023-08-19,0.23,1,276,1,
864337138560557480,Rental unit in Denver · 2 bedrooms · 2 beds · 2 baths,34955862,Scott,,North Capitol Hill,39.7408533,-104.9753392,Entire home/apt,130,30,0,,,43,27,0,
28416784,Condo in Denver · ★4.96 · 1 bedroom · 1 bed · 1 bath,206924454,Jayson,,Union Station,39.75448,-105.00453,Entire home/apt,95,30,180,2022-09-05,2.81,1,86,0,2019-BFN-0001447
50704726,Bungalow in Denver · ★4.87 · 4 bedrooms · 5 beds · 2 baths,47284191,Rick,,Barnum,39.71934,-105.02643,Entire home/apt,276,2,92,2023-12-27,3.46,1,0,37,2021-BFN-0005691
51631073,Home in Denver · ★4.67 · 3 bedrooms · 2 beds · 2.5 baths,72225094,Renee,,Gateway - Green Valley Ranch,39.79245,-104.77093,Entire home/apt,157,2,18,2022-11-27,0.63,1,0,0,2021-BFN-0005477
990790660615152125,Home in Denver · ★New · 2 bedrooms · 2 beds · 1 bath,12699399,Jake,,Capitol Hill,39.73899717611513,-104.97922325120861,Entire home/apt,68,29,0,,,1,0,0,
12654017,Rental unit in Denver · ★4.91 · 1 bedroom · 2 beds · 1 bath,3256573,Daphne,,Speer,39.71818,-104.98493,Entire home/apt,88,1,401,2023-12-24,4.31,1,78,83,2017-BFN-0000656
1022591634907012530,Rental unit in Denver · ★New · 2 bedrooms · 3 beds · 1 bath,22376458,Elizabeth,,Washington Park West,39.70449471836386,-104.98691176835601,Entire home/apt,,29,0,,,1,90,0,
5990927,Townhouse in Denver · ★4.76 · 1 bedroom · 4 beds · 1 bath,12740723,Roger,,Five Points,39.7507,-104.98245,Entire home/apt,150,3,368,2023-11-16,3.51,3,0,40,2021-BFN-0002402
609698550779371731,Bungalow in Denver · ★4.63 · 3 bedrooms · 2 beds · 1 bath,56710524,Leslie,,City Park West,39.74066,-104.96114,Entire home/apt,135,1,96,2023-12-09,5.09,1,121,61,2022-BFN-0004443
29905999,Condo in Denver · ★5.0 · 1 bedroom · 2 beds · 1 bath,60249906,Nate,,Five Points,39.75802,-104.98325,Entire home/apt,110,30,47,2023-05-06,0.80,1,199,3,
997034711677901572,Home in Denver · ★New · 4 bedrooms · 4 beds · 4 baths,3306345,Kim,,Hilltop,39.714242308462794,-104.92639327487849,Entire home/apt,850,29,0,,,1,269,0,
17325994,Bungalow in Denver · ★4.98 · 1 bedroom · 1 bed · 1 private bath,7883078,Keith,,Whittier,39.75827,-104.96106,Private room,82,1,294,2023-11-26,3.97,1,0,34,2018-BFN-0000629
689085319927829820,Home in Denver · ★5.0 · 3 bedrooms · 2 baths,41414078,Melissa,,Cherry Creek,39.71663,-104.94144,Entire home/apt,451,2,23,2023-12-26,1.37,1,0,17,2022-BFN-0009009
19786959,Rental unit in Denver · ★4.74 · 2 bedrooms · 2 beds · 1 bath,139708872,Miles And Annie,,Cheesman Park,39.73649978637695,-104.97100067138672,Entire home/apt,120,1,156,2023-12-18,1.99,1,234,7,2017-BFN-0005039
1004391701824731963,Rental unit in Denver · ★New · Studio · 1 bed · 1 bath,452537929,Lark,,Union Station,39.75543,-104.99669,Entire home/apt,84,30,0,,,16,269,0,
976020049932258037,Home in Denver · 3 bedrooms · 3 beds · 2 baths,488362178,Crilly,,University,39.6658497,-104.963231,Entire home/apt,104,29,2,2023-12-24,1.22,1,330,2,
44995671,Rental unit in Denver · ★4.89 · 1 bedroom · 1 bed · 1 bath,228560773,Chris,,Washington Park West,39.71026,-104.98413,Entire home/apt,77,30,19,2023-12-07,0.48,4,81,4,
916687225131264185,Home in Denver · 3 bedrooms · 3 beds · 3 baths,12511092,Peter,,Whittier,39.7601926,-104.9712291,Entire home/apt,129,29,2,2023-11-18,0.68,2,365,2,
46174482,Townhouse in Denver · ★5.0 · 2 bedrooms · 2 beds · 2.5 baths,235004588,Mark,,Lowry Field,39.72052,-104.89144,Entire home/apt,115,30,11,2023-11-04,0.34,1,171,5,
23638833,Condo in Denver · 3 bedrooms · 2.5 baths,20740969,Magdalena,,Stapleton,39.75769,-104.85803,Entire home/apt,300,30,2,2018-04-22,0.03,1,88,0,
891265154806711821,Home in Denver · 5 bedrooms · 5 beds · 3 baths,60380143,Jen,,Cory - Merrill,39.68694465085394,-104.94484234331364,Entire home/apt,521,3,0,,,1,64,0,2023-BFN-0018191
34813376,Guest suite in Denver · ★4.92 · 1 bedroom · 2 beds · 1 bath,52470095,Kristin,,Highland,39.76178,-105.01416,Entire home/apt,108,1,369,2023-12-23,6.64,10,78,67,2019-BFN-0004415
666095625429683351,Home in Denver · ★5.0 · 2 bedrooms · 2 beds · 2.5 baths,100449067,Kimberly,,West Colfax,39.7442,-105.02902,Entire home/apt,314,2,31,2023-11-24,4.67,1,112,31,2023-BFN-0012853
17240564,Home in Denver · ★4.96 · 1 bedroom · 1 bed · 1 bath,10586703,Tommy,,City Park West,39.75055,-104.96062,Entire home/apt,203,30,89,2023-11-13,1.10,1,328,9,2017-BFN-0001117
18775585,Guesthouse in Denver · ★4.97 · 2 bedrooms · 2 beds · 1 bath,25607097,Steve,,Whittier,39.75958,-104.9617,Entire home/apt,156,1,477,2023-12-18,5.94,1,362,68,2018-BFN-0006084
579454702718787285,Rental unit in Denver · 2 bedrooms · 2 beds · 2 baths,107434423,Blueground,,Hale,39.73190299999999,-104.9400468,Entire home/apt,180,31,1,2022-09-21,0.06,55,0,0,
955650515139542723,Home in Denver · ★4.75 · 2 bedrooms · 2 beds · 1 bath,423899552,Amer,,Hale,39.72723430340457,-104.92424885935658,Entire home/apt,103,2,8,2023-10-07,1.92,1,83,8,2023-BFN-0016328
999398146921191114,Rental unit in Denver · 1 bedroom · 1 bed · 1 bath,8672659,Ben,,City Park,39.74350536665888,-104.95356457764338,Entire home/apt,120,30,0,,,48,356,0,
768157402126101646,Home in Denver · 4 bedrooms · 4 beds · 2 baths,489113481,Boris,,North Park Hill,39.75867364881239,-104.93174939272899,Entire home/apt,,3,0,,,1,0,0,2022-BFN-0019305
23645586,Rental unit in Denver · ★4.88 · 1 bedroom · 1 bed · 1 bath,46428722,Toni,,North Capitol Hill,39.74672,-104.97977,Entire home/apt,135,2,123,2023-10-01,1.81,1,0,13,2020-BFN-0001272
37494686,Home in Denver · 3 bedrooms · 3 beds · 2 baths,73974178,Leah,,Hale,39.73757,-104.93661,Entire home/apt,,30,0,,,1,0,0,
39244673,Home in Denver · ★4.97 · 2 bedrooms · 3 beds · 1 private bath,68217974,Tobi,,Regis,39.78989,-105.04432,Private room,139,2,67,2023-10-08,1.61,1,0,5,2017-BFN-0006257
782234354610456911,Rental unit in Denver · ★4.80 · 2 bedrooms · 2 beds · 1 bath,2619306,Zack,,Congress Park,39.73722,-104.95638,Entire home/apt,92,1,74,2023-12-16,6.24,58,122,74,2020-BFN-0004544
48332832,Guest suite in Denver · ★4.98 · 1 bedroom · 1 bed · 1 bath,19537651,Andrew,,Cheesman Park,39.73854,-104.96617,Entire home/apt,91,2,160,2023-12-03,4.66,1,31,59,2020-BFN-0005948
551432188920332287,Guest suite in Denver · ★4.90 · 1 bedroom · 1 bed · 1 private bath,389983112,Clay,,Five Points,39.75561,-104.97464,Private room,84,1,80,2023-11-19,3.73,4,333,46,2021-BFN-0009487
51749015,Home in Denver · ★4.88 · 1 bedroom · 1 bed · 2 shared baths,8696930,Kristie,,East Colfax,39.74414,-104.8921,Private room,50,29,26,2023-09-23,1.26,2,266,3,2022-BFN-0000545
591406740178340738,Guest suite in Denver · ★4.71 · 1 bedroom · 2 beds · 1 bath,31580706,Ariel,,Washington Virginia Vale,39.69145,-104.91239,Entire home/apt,94,2,31,2023-10-08,1.46,1,24,11,2022-BFN-0001223
960314034060557230,Home in Denver · ★New · 2 bedrooms · 2 beds · 1 bath,121718072,Evolve,,Sunnyside,39.77192,-105.00091,Entire home/apt,91,2,1,2023-11-25,0.86,82,0,1,2023-BFN-0021837
5931452,Condo in Denver · ★4.60 · 1 bedroom · 1 bed · 1 bath,6658113,Alex,,CBD,39.74634,-104.99678,Entire home/apt,68,30,5,2023-09-03,0.05,13,202,1,
38126576,Home in Denver · ★4.97 · 1 bedroom · 1 bed · 1 private bath,9316975,Casey,,Cole,39.762,-104.96137,Private room,99,2,67,2023-10-09,1.27,1,88,11,2019-BFN-0008478
665622,Rental unit in Denver · ★4.72 · 2 bedrooms · 2 beds · 1 bath,3364096,Becky,,Highland,39.7616,-105.01235,Entire home/apt,71,29,857,2023-07-23,6.21,2,129,1,
871913705022678990,Rental unit in Denver · ★4.81 · 1 bedroom · 1 bed · 1 bath,510546897,Alberto,,Union Station,39.756114180873475,-105.00029856125956,Entire home/apt,147,1,16,2023-11-25,3.45,1,71,16,2023-BFN-0015044
45381500,Boutique hotel in Denver · ★4.77 · 1 bedroom · 1 bed · 1 private bath,360560535,Genevieve,,CBD,39.7478,-104.99305,Private room,139,1,70,2022-10-16,1.76,25,321,0,2003-BFN-1005964
984059409326125073,Home in Denver · 2 bedrooms · 2 beds · 1.5 baths,36368225,Michael,,East Colfax,39.735163281411666,-104.88975309746904,Entire home/apt,126,29,0,,,1,330,0,
744831857961830656,Condo in Denver · 1 bedroom · 1 bed · 1 bath,460083844,Susan,,CBD,39.7445,-104.99446,Entire home/apt,207,30,1,2023-06-04,0.14,23,0,1,
40081921,Home in Denver · ★4.78 · 1 bedroom · 1 bed · 1 shared bath,107662009,Oliver,,Skyland,39.75578,-104.94819,Private room,43,1,197,2023-11-24,4.15,2,0,41,2019-BFN-0011463
636392319453635284,Home in Denver · ★5.0 · 2 bedrooms · 2 beds · 1 bath,17817557,Bobby,,City Park West,39.74842,-104.96531,Entire home/apt,78,29,7,2023-10-10,0.38,5,70,4,
15436226,Condo in Denver · ★4.83 · 3 bedrooms · 6 beds · 2.5 baths,98259634,Skyline Denver,,Civic Center,39.73956,-104.99492,Entire home/apt,399,2,120,2023-06-23,1.38,5,333,4,2021-BFN-0009769
10747925,Home in Denver · ★4.72 · 3 bedrooms · 3 beds · 2 baths,54233525,Billy,,Capitol Hill,39.73721,-104.97411,Entire home/apt,227,1,265,2023-11-12,2.82,1,363,26,2016-BFN-0008543
26303530,Home in Denver · ★5.0 · 5 bedrooms · 5 beds · 2.5 baths,197779983,William,,Speer,39.71986,-104.98562,Entire home/apt,210,29,6,2023-08-31,0.21,1,201,3,
926252840834556067,Rental unit in Denver · 1 bedroom · 1 bed · 1 bath,452537929,Lark,,Hale,39.729833102543225,-104.93162392958581,Entire home/apt,60,30,2,2023-12-04,0.40,16,299,2,
578348850799741478,Home in Denver · ★5.0 · 1 bedroom · 2 beds · 1 bath,33228744,Tim,,Hale,39.73724,-104.92351,Entire home/apt,149,3,46,2023-11-20,2.10,1,161,22,2022-BFN-0000982
21975933,Hostel in Denver · ★4.41 · 1 bedroom · 1 bed · 1 shared bath,160449770,Ember,,Capitol Hill,39.7291,-104.98276,Hotel room,156,1,29,2022-11-01,0.43,6,305,0,2017-BFN-0005812
46674514,Rental unit in Denver · ★4.85 · 1 bedroom · 1 bed · 1 bath,8672659,Ben,,City Park West,39.7438,-104.96022,Entire home/apt,131,30,13,2023-07-29,0.37,48,332,3,
52691434,Condo in Denver · ★4.82 · 2 bedrooms · 2 beds · 2 baths,426513904,Tesoro,,Jefferson Park,39.74873,-105.018608,Entire home/apt,130,1,61,2023-10-01,2.32,6,0,24,2021-BFN-0006590
47325308,Guest suite in Denver · ★5.0 · 1 bedroom · 1 bed · 1 bath,72878982,Chris And Gretchen,,West Highland,39.7595,-105.05197,Entire home/apt,135,3,91,2023-12-27,6.00,1,0,68,2020-BFN-0007171
800807502937442916,Home in Denver · ★5.0 · 5 bedrooms · 6 beds · 3.5 baths,7498929,Megan,,Highland,39.764322991317655,-105.0079009199914,Entire home/apt,824,2,34,2023-12-06,3.01,1,0,34,2023-BFN-0000333
811821890223938235,Guesthouse in Denver · ★4.93 · 2 bedrooms · 3 beds · 1 bath,14722791,Rachel,,College View - South Platte,39.67011,-105.02133,Entire home/apt,95,2,29,2023-12-17,4.44,1,284,29,2023-BFN-0016958
763301266911902027,Rental unit in Denver · 1 bedroom · 1 bed · 1 bath,377219980,Antoine,,Five Points,39.75987,-104.98166,Entire home/apt,60,30,0,,,4,295,0,
17185409,Guest suite in Denver · ★4.85 · Studio · 1 bed · 1 bath,53312831,Laura,,City Park West,39.75025,-104.97276,Entire home/apt,86,1,701,2023-12-24,8.37,1,0,84,2020-BFN-0007136
26130771,Rental unit in Denver · ★4.68 · 1 bedroom · 1 bed · 1 bath,196418785,The Curtis Park Club,,Five Points,39.75666,-104.9832,Entire home/apt,103,1,315,2023-12-14,4.70,9,0,45,2017-BFN-0008336
45581133,Home in Wheat Ridge · ★4.90 · 5 bedrooms · 7 beds · 2 baths,52035526,Liz,,West Highland,39.76208,-105.05276,Entire home/apt,250,1,97,2023-11-13,2.65,1,0,24,
710826876473303496,Guesthouse in Denver · ★5.0 · 1 bedroom · 2 beds · 1 bath,478565604,Nicole,,Highland,39.76674765865386,-105.02227411776695,Entire home/apt,157,3,35,2023-11-25,3.96,1,170,35,2022-BFN-0011731
54127352,Guest suite in Denver · ★4.97 · 1 bedroom · 1 bed · 1 bath,13044760,Ivan,,Elyria Swansea,39.77437,-104.95004,Entire home/apt,93,2,30,2023-10-30,1.56,1,355,16,2022-BFN-0000041
986861432854716711,Condo in Denver · ★5.0 · 1 bedroom · 2 beds · 1 bath,142202943,JZ Vacation Rentals,,Highland,39.75929,-105.01628,Entire home/apt,129,1,4,2023-10-28,1.43,26,361,4,2021-BFN-0001467
574299633958226631,Rental unit in Denver · 1 bedroom · 1 bed · 1 bath,263502162,Landing,,Highland,39.76125,-105.01731,Entire home/apt,95,30,0,,,55,365,0,
597778486979392334,Home in Denver · ★4.94 · 2 bedrooms · 2 beds · 1 private bath,58632915,David,,Clayton,39.767262,-104.950912,Private room,129,2,50,2023-10-30,2.57,1,158,31,2022-BFN-0004208
54011776,Rental unit in Denver · 2 bedrooms · 2 beds · 2 baths,107434423,Blueground,,West Colfax,39.7423436,-105.028049,Entire home/apt,107,31,0,,,55,67,0,
718148719732693506,Home in Denver · ★4.62 · 1 bedroom · 1 bed · 1 private bath,34267843,Krista,,Mar Lee,39.68407,-105.02603,Private room,61,1,13,2023-11-29,1.88,1,364,13,2022-BFN-0016820
611761797235922166,Guest suite in Denver · ★4.76 · 2 bedrooms · 3 beds · 1 bath,191253561,Ellie And Shane,,Ruby Hill,39.69296,-105.01534,Entire home/apt,95,2,38,2023-10-10,1.88,1,361,16,2022-BFN-0003941
20845158,Home in Denver · 1 bedroom · 1 bed · 1 shared bath,20215844,Christy,,Mar Lee,39.69429,-105.04204,Private room,50,90,0,,,1,89,0,
16516286,Home in Denver · ★4.90 · 2 bedrooms · 3 beds · 1 bath,68535175,Tyler,,Ruby Hill,39.6884,-105.01157,Entire home/apt,135,2,306,2023-12-27,3.70,1,226,48,2016-BFN-0008601
21007311,Townhouse in Denver · ★4.89 · 2 bedrooms · 2 beds · 1 bath,150734947,Lorenzo,,Northeast Park Hill,39.76765,-104.90753,Entire home/apt,99,30,297,2023-10-07,3.91,1,89,2,2017-BFN-0007209
654271439971476903,Rental unit in Denver · ★4.83 · 2 bedrooms · 3 beds · 1 bath,463386064,Nicole,,College View - South Platte,39.67913,-105.01045,Entire home/apt,88,1,29,2023-12-26,1.58,1,0,23,2022-BFN-0006639
37888182,Guest suite in Denver · ★4.92 · 2 bedrooms · 3 beds · 1 bath,67335408,Erick,,Athmar Park,39.70673208063838,-105.01562668412303,Entire home/apt,83,2,168,2023-12-24,3.17,1,171,45,2019-BFN-0008114
48543014,Guesthouse in Denver · ★4.94 · 1 bedroom · 1 bed · 1 bath,35715445,Kimmie,,Platt Park,39.68166,-104.97724,Entire home/apt,150,2,121,2023-11-25,3.67,1,0,35,2021-BFN-0001680
25456963,Guest suite in Denver · ★4.97 · 2 bedrooms · 2 beds · 1 bath,40529899,Ashlee,,Regis,39.78659,-105.06023,Entire home/apt,115,2,94,2023-12-10,1.65,1,166,13,2019-BFN-0001866
816605088044415199,Rental unit in Denver · ★5.0 · 1 bedroom · 1 bed · 1 bath,479520142,BlackPine,,Cherry Creek,39.71885915327615,-104.95096399609169,Entire home/apt,66,30,5,2023-12-09,0.63,76,354,5,
52536193,Rental unit in Denver · 2 bedrooms · 2 beds · 1 bath,127886515,Yohannes,,Gateway - Green Valley Ranch,39.78271,-104.74703,Entire home/apt,56,30,1,2022-11-12,0.07,1,179,0,
50417342,Guesthouse in Denver · ★4.99 · 2 bedrooms · 2 beds · 1 bath,53225583,Clinton,,Sunnyside,39.77271,-105.02318,Entire home/apt,160,1,190,2023-12-11,6.48,1,109,69,2021-BFN-0005347
37561342,Guest suite in Denver · ★4.93 · 1 bedroom · 1 bed · 1 bath,272721196,Bobby & Missi,,Whittier,39.75646,-104.96008,Entire home/apt,76,2,182,2023-11-23,3.47,1,80,36,2019-BFN-0007943
39301235,Condo in Denver · ★5.0 · 1 bedroom · 1 bed · 2 baths,301736615,Mike,,CBD,39.74586,-104.99769,Entire home/apt,75,30,3,2023-02-28,0.12,1,362,1,
924120631202567725,Home in Denver · ★5.0 · 2 bedrooms · 2 beds · 1 bath,22457217,Joe,,East Colfax,39.7445,-104.89139,Entire home/apt,90,2,11,2023-12-25,2.54,1,0,11,2023-BFN-0019206
54215330,Townhouse in Denver · ★5.0 · 1 bedroom · 2 beds · 1 bath,17817557,Bobby,,Baker,39.72471,-104.99632,Entire home/apt,63,29,11,2023-12-22,0.49,5,67,6,
51884980,Condo in Denver · ★4.89 · 1 bedroom · 3 beds · 1.5 baths,401251189,Zuni Lofts,,Highland,39.757935,-105.01548,Entire home/apt,65,1,75,2023-12-26,2.68,18,244,24,2023-BFN-0021808
15545614,Condo in Denver · 1 bedroom · 1 bed · 1 bath,25398085,Ashley,,CBD,39.74554,-104.99469,Entire home/apt,125,31,0,,,1,117,0,
48125158,Guesthouse in Denver · ★4.99 · 1 bedroom · 2 beds · 1 bath,107716577,Rick,,West Highland,39.76306,-105.04244,Entire home/apt,96,2,142,2023-12-14,4.16,1,67,46,2021-BFN-0000861
1008055821845549962,Home in Denver · ★New · 3 bedrooms · 4 beds · 2.5 baths,21916347,Ashley,,Sunnyside,39.77923,-105.01701,Entire home/apt,198,3,1,2023-11-26,0.88,1,171,1,2023-BFN-0039191
5966633,Guesthouse in Denver · ★4.95 · 1 bedroom · 1 bed · 1 bath,30972487,Sabrina,,Speer,39.71396,-104.97608,Entire home/apt,85,1,403,2023-12-17,4.86,2,0,52,2017-BFN-0001904
1039431414525373673,Home in Denver · ★New · 2 bedrooms · 2 beds · 1 bath,15444471,Benjamin,,Stapleton,39.7555,-104.86015,Entire home/apt,100,2,1,2023-12-18,1,1,29,1,2023-BFN-0050332
759709439760875028,Condo in Denver · ★4.83 · 2 bedrooms · 2 beds · 1 bath,28412055,Robby,,North Capitol Hill,39.74172,-104.97689,Entire home/apt,197,2,40,2023-12-03,3.13,1,0,39,2022-BFN-0014870
20623366,Home in Denver · ★4.90 · 4 bedrooms · 3 beds · 2 baths,9921222,Courtney,,West Highland,39.76191,-105.03524,Entire home/apt,205,3,99,2023-11-15,1.30,1,118,22,2019-BFN-0009986
26813815,Guest suite in Denver · ★5.0 · 1 bedroom · 1 bed · 1 bath,306623,Erika,,Sunnyside,39.78005,-105.01571,Entire home/apt,81,3,14,2023-02-19,0.21,1,153,1,2023-BFN-0047723
26130803,Bed and breakfast in Denver · ★4.74 · 1 bedroom · 1 bed · 1 private bath,196418785,The Curtis Park Club,,Five Points,39.75704,-104.98312,Private room,94,1,189,2023-12-22,2.83,9,232,30,2017-BFN-0008336
49703319,Townhouse in Denver · ★4.80 · 2 bedrooms · 3 beds · 1.5 baths,46941005,Nick,,Villa Park,39.73472,-105.04445,Entire home/apt,219,2,25,2023-12-18,0.89,2,172,12,2021-BFN-0005742
882866704750378491,Rental unit in Denver · 1 bedroom · 2 beds · 1.5 baths,103003952,Matthew,,West Highland,39.762885586730704,-105.03538634269752,Entire home/apt,111,29,2,2023-09-16,0.40,1,242,2,
628205699812896270,Rental unit in Denver · ★4.96 · 2 bedrooms · 2 beds · 1 bath,70563805,Hideaway Vacation Rentals,,North Capitol Hill,39.74326,-104.97759,Entire home/apt,139,1,51,2023-12-20,2.65,21,166,33,2021-BFN-0008497
4545539,Home in Denver · ★4.83 · 1 bedroom · 1 bed · 1 bath,23466084,Tyler,,Baker,39.71749,-104.99085,Entire home/apt,105,1,476,2023-11-25,4.30,1,176,52,2017-BFN-0001958
31488847,Guest suite in Denver · ★4.97 · 1 bedroom · 1 bed · 1 bath,12194428,Courtney,,Highland,39.76425,-105.01333,Entire home/apt,99,1,262,2023-11-19,4.64,1,0,66,2019-BFN-0007934
53842501,Home in Denver · ★4.88 · 2 bedrooms · 3 beds · 1 bath,47278058,Katrina,,University Hills,39.65697,-104.92491,Entire home/apt,152,2,58,2023-12-28,2.49,1,255,22,2021-BFN-0010578
34981225,Rental unit in Denver · ★4.98 · 1 bedroom · 1 bed · 1 bath,117792986,Emily,,Five Points,39.76012,-104.98418,Entire home/apt,83,30,142,2023-11-01,2.88,1,178,2,2019-BFN-0010949
993706990531613870,Rental unit in Denver · 1 bedroom · 1 bed · 1 bath,8672659,Ben,,City Park,39.7433006,-104.9545495,Entire home/apt,120,30,1,2023-12-08,1,48,356,1,
583869366454190736,Townhouse in Denver · ★5.0 · 3 bedrooms · 3 beds · 4 baths,24584153,Matt,,Jefferson Park,39.7523,-105.02075,Entire home/apt,350,1,25,2023-09-04,1.26,1,159,9,2022-BFN-0004687
45381417,Boutique hotel in Denver · ★4.76 · 1 bedroom · 1 bed · 1 private bath,360560535,Genevieve,,CBD,39.74591,-104.99319,Private room,148,1,68,2022-12-31,1.72,25,319,1,2003-BFN-1005964
46798345,Rental unit in Denver · ★4.58 · 2 bedrooms · 3 beds · 2 baths,88566861,Kasa,,Union Station,39.75665,-105.00462,Entire home/apt,219,1,55,2023-09-17,1.50,12,272,14,2020-BFN-0003065
756426949642845852,Condo in Denver · 1 bedroom · 2 beds · 1 bath,460083844,Susan,,Union Station,39.7542552,-105.0008633,Entire home/apt,149,30,0,,,23,330,0,
848045509671575084,Townhouse in Denver · ★4.94 · 4 bedrooms · 9 beds · 4 baths,505588313,Elli,,Highland,39.76375,-105.01301,Entire home/apt,562,2,32,2023-12-03,3.53,1,0,32,2023-BFN-0000708
38660615,Home in Denver · ★4.78 · 3 bedrooms · 4 beds · 2 baths,26105187,Eric,,Whittier,39.75478,-104.96666,Entire home/apt,251,3,50,2023-12-19,0.96,1,71,25,2023-BFN-0009876
901286846988270177,Home in Denver · 1 bedroom · 1 bed · 1 shared bath,3571866,Mary,,West Highland,39.76533,-105.02589,Private room,56,29,2,2023-11-12,0.50,1,362,2,
